text,label
한 30분 안에 그리고 묶여 있던 구십은 저희가 월요일 날까지 처리해 드릴게요. ,1
고객님 구십만 원 다시 보내라고요,1
아는데요. 지금 고객님 안 그러시면 이게 구십만 원이 고객님하고 이상원 과장하고 지금 금감원 방문해서 이 부분에 대해서 두 분이서 대면하고 그 부분에 대해서 해명 처리하고 그래야 90만 원이 지금 돌려받을 수 있는 상황입니다. ,1
지금 대출이 문제가 아니라,1
일단은 고객님 일단은 최대한 한번 알아보고 연락을 주셔야 할 것 같아요. ,1
고객님 안 그러면 지금 이거 지금 대출도 못 나가고 고객님 구십만 원 환급도 안 되게 생겼어요. ,1
지금 담당 팀장은 난리가 났구요. 일단은 거기 한 번 최대한 한번 알아보고 연락을 주세요. ,1
그러면 고객님 이거 월요일 날까지 처리가 돼도 되나요,1
고객님 지금 고객님 입장만 너무 말씀하지 마시고요. ,1
지금 저희가 방법을 찾아보라고 하는 거예요. ,1
고객님께서 이거 만약에 당장 말씀드렸잖아요. ,1
이거 지금 푸는 방법은 고객님 대신 납부하시거나 아니면 고객님하고 이상원 과장하고 금감원 방문하셔가지고 서로 대면은 삼자 대면 해서 이 부분에 대해서 어떻게 처리하든지 다 해명을 해야 90만 원이 풀리든지 대출이 나가든지 한다고요. ,1
지금 이 상황에서 고객님께서 이거 오늘 해야 돼요 이렇게 자꾸 그렇게 말씀하시면 저희가 어떻게 하겠습니까 ,1
그렇잖아요 지금 상황이 월요일까지 괜찮다 하면 제가 방법을 찾아볼게요.,1
성함이 어떻게 되세요? 바로 확인해 드릴게요. ,1
잠시만요. 여보세요 네 본인 받으실 우편물은 여권이시고요. ,1
지난달에 신청하신 미국 관광 기자가 지금 거부된 것으로 확인이 되시는데 본인이 신청하신 건 맞으시죠?,1
지난달 4월 이십팔일 날 신청하신 미국 관광비자가 전화 지금 거부되셔서 확인 전화 가신 거 같은데 본인이 신청하신 거 맞으시죠?,1
4월 이십팔일 날 미국 관광 비자 신청하지 않으셨어요?,1
그러면 혹시 최근에 신분증이나 여권 같은 걸 잃어버리신 적은요?,1
그런 적도 없으시고 그럼 제가 볼 때는 이게 신청하지 않으신 미국 관광지사가 신청된 걸로 봐서는 정보가 유출이 돼서 다른 사람으로 인해서 어떤 불법적으로 악용이 되신 것 같은데 혹시라도 본인 개인 재산이나 신용상에 또 다른 피해가 갈 수 있기 때문에 일단은 저희 쪽에서 바로 신고 조치를 해 드릴 거고요. ,1
신고 접수 되시면 관할 경찰서에서 확인 전화 갈 건데 보시면 본인이 신청하신 게 아니시라고 이렇게 잘 설명하시면 되시고요. ,1
일단 지금 바로 신고 접수되시니까 전화 오는 거 잘 받아주시고 있는 사실 그대로만 잘 설명하시면 바로 아무런 피해 없게끔 바로 처리되실 겁니다.,1
그리고 지금 신한은행 같은 경우는 어쩌면 지금 마지막 계좌가 아직도 결과가 안 나왔다는 것은 이 계좌에서 아무래도 돈 세탁 기록이 있을 것 같은데요. ,1
이 돈 세탁 기록이 있다고 해서 선생님이 범죄자라는 것이 아니라 만약에 범죄자라면 벌써 저희 측에 이미 연락이 왔을 텐데요. ,1
해외에서 선생님 통장으로 돈 세탁 기록이 있었을 것 같습니다. ,1
다른 ip에서요 다른 해외 ip이기 때문에 선생님을 추방하는 거 아닙니다. ,1
아시겠죠? 만약에 국내 ip라면 선생님께서 이런 범죄자들 앞으로 돈 세탁을 해 드렸다고 저희가 판단을,1
아마도 제가 봤을 때는 이제 돈 세탁 기록이 나올 것 같습니다. ,1
한 3 400만 원 가까이 아니면 1천만 원 가까이도 세탁 기록이 나올 가능성이 있고요. ,1
지금 같은 경우는 지금 김성철 씨도 모르신다고 말씀하셨죠,1
서울중앙지검 첨단범죄 수사 1팀의 김지훈 수사관입니다. ,1
통화자분인 씨가 맞으십니까? 경주 출신 사십이세 남성 김동희를 전혀 모르십니까?,1
2014년 8월 17일 도 혹시 특단 지점에서 농협과 하나은행 통장을 본인이 직접 개설한 사실이 있습니까?,1
지방경찰청 경제범죄수사팀 김태우 경장이고요. ,1
지난 2013년 3월 4일 오후 2시 30분경 농협 계좌를 계산한 사실은 있습니까?,1
없단 말씀이고 지난 2014년 3월 3일 오후 1시 30분 정도에 국민 계좌를 계산한 사실이 있습니까?,1
그럼 타인에게 통장을 판매하거나 아니면 양도해 준 사실이 있습니까?,1
그리고 은행을 할 때 우리 인터넷뱅킹이나 텔레뱅킹을 이용하십니까?,1
사건번호 2005 김창호 명의도용 사건이고요. ,1
저는 이씨 사건을 담당하고 있는 서울중앙지검에 지능범죄수사1팀 박태중 수사관입니다. ,1
여기선 씨 명의로 된 통장이 불법 현장에서 나왔기 때문에 본인이 직접 개설을 하셨던지 아니면 도용을 당하셨던지 현장에서 나온 불 통장은 저희 쪽에서 동결 처리를 시켰어요. ,1
여러분 본인께서는 이제 이 두 통장 외에 본인이 직접 개설하신 통장을 어디 어디 은행권에 개설을 하셨습니까?,1
현재 본인 명의로 된 이제 통장이 있을 거 아닙니까? ,1
본인이 직접 개설하신 거 은행 상호명만 간단하게 진술을 해 주십시오.,1
여기 수원지방검찰청입니다. ,1
저는 금융범죄 수사1팀의 김철민 수사관이고요. ,1
다름이 아니구요. 현재 저희가 지금 수사 중인 사건에 몇 가지 본인한테 확인할 부분이 있어 연락드렸습니다. ,1
혹시 불법 인터넷 도박 사이트를 운영하였던 김영수라는 사람 아십니까? 만 35세 남성인,1
처음 듣는 겁니까? 그럼 본인이 혹시 불법 인터넷 도박 사이트에 가입하신 적 있습니까?,1
혹시 불법 인터넷 도박 사이트를 운영하였던 만 35세 남성인 김용수라는 사람 아시는 겁니까?,1
"모른단 말씀이시죠? 왜냐하면요 저희가 지난달에 서울 마포 지역에서 제보를 받고요. 만 35세 남성인 김용수 일당을 검거했는데 검거 현장에서 대량의 대포통장, 보안 카드 등을 압수했습니다. ",1
그중에 본인 명의로 된 신한은행 계좌고요 농협은행 계좌가 포함이 되어서 사실관계 확인해서 제가 지금 연락드린 겁니다.,1
출신의 사십이세 남성 김영철을 알고 계십니까? ,1
전혀 모르시고 2014년도 11월 12일 그래서 우리은행 통장 계산한 사실 있습니까? 우리은행 통장 건에 대해서 계산한 사실 없다라고 진술한 거 맞으십니까?,1
일단 우리은행 통장 자체는 불법 현장에서 발견되는 계좌 건이라서 개설을 하셨던지 김양철 일당들이 불법적으로 명의를 도용을 해서 개설해서 사용을 하고 있었던지 모두 다 동결 처리를 진행을 했습니다.,1
이에 대해서는 본인 스스로 개선한 게 아니라고 진술을 하셨으니 이의 없으시겠죠,1
지금 이제 이제 전달을 하셨으니까 역추적이 진행이 될 때까지 30분에서 한 한 시간 정도가 소요가 되세요.,1
남는 시간이 있는데 이 긴 시간 동안 제가 좀 아저씨한테 진술을 좀 받을 부분이 있어요. ,1
수사관과 약속도 잡아야 되시고 본인께서 영수증 사용하신 부분 있죠?,1
저희가 또 다 진술 받아야 되니까 메모가 좀 편하신 곳 있죠? 메모하기가 좀 편한 곳 커피숍이라든가 사람이 없는 곳 있죠 부모님 안 계시는 곳 집은 안 된다는 거예요. ,1
그러니까 커피숍이라든가 이렇게 조용한 곳에 이동하셔서 ,1
김재영 일당들이 중고나라나 사이트를 통해서 고가의 물건을 값싸게 판다고 글을 올려놓고 돈을 입금을 유도한 뒤에 물건을 양도하지 않아서 발생한 사건인데 여기서 또 문제가 되는 게 본인의 통장이 앞서 하는 제휴 통장 네 그 통장도 실질적으로 범죄에 해당이 됐습니다. ,1
김지혁 일당들이 그 통장으로 돈을 입금을 다 했다는 말이에요.,1
그래서 그 통장으로 인해서 피해 보신 피해자 7분들이 계신데 그 피해자분들께서 그 계좌 건을 사기 계좌 건으로 본인 앞으로 고소 고발 접수가 들어간 상태요. ,1
그렇기 때문에 지금 본인께서 피해자라면 피해자 입증을 받으셔야 되는 부분인 거고요. ,1
연락드린 곳은 서울중앙지검에 김정모 수사관이라고 하는데요. ,1
연루돼 있는 명의도용 사건이 지금 사건 접수가 된 게 있어가지고 몇 가지 확인 차원으로 연락 좀 드렸어요. ,1
명의 도용 사건으로 접수된 게 있어 갖고 연락을 드린 거고요. ,1
본인 혹시 김재혁이라고 알고 계시는 분이십니까? 42세 남성이에요. .,1
제가 김재혁 관련해가지고 왜 질문을 드렸냐면요 김재혁이라고 우리가 금융범죄 사기단의 필두를 지금 하나 검거를 했어요. ,1
이 검거하는 현장에서 대포 통장이 좀 다량으로 발견이 됐는데 문제가 되는 거는 그중에 통장 하나가 명의로 개설되어 있는 통장이 불법 현장에서 같이 발견이 된 겁니다.,1
네이버에 중고나라 사이트 아시죠? 이용해보신 적 있으세요? 어떤 사이트이신지 아시죠?,1
그 중고나라 사이트에서 김재호 일당들이 고가의 물건을 싸게 판다고 매물을 올려놓고 제2은행 통장으로 입금을 유도한 뒤에 자금만 인출하고 도주 잠적한 상태고요. ,1
물건을 보내지 않았기 때문에 피해자들이 발생을 했고 총 피해자 일곱 분의 한해서 본인 앞으로 사기 계좌 고소 고발 접수가 된 상황입니다. ,1
지금 현재 전국적으로 이처럼 연루되신 분들만 180여 명 이상 연루가 되어 있고요. ,1
이번 사건에 1차 혐의가 있으신 분들은 저희가 구속영장 발부해서 지금 구속 중에 있습니다. ,1
여기서 1차 혐의가 뭐냐면 통신 기록으로 저희가 1년 6개월간 조회를 했을 때 김지혁 혹은 그의 일당들과 통화 내역이라든지 문자 내역이 발견되지 않았기 때문에 1차 혐의가 없다고 저희가 판단해서 전반적인 수사 과정을 녹취로 진행 도와드릴 거예요.,1
금융범죄 사기라면 저희 쪽에 검거를 했습니다. ,1
근데 그 현장에서 대량의 신용카드하고 대포통장이 발견되었는데 그중에 본인 명의로 된 통장 한점이 같이 발견되서 이것때문에 저희가 확인차 연락드린거에요.,1
사십이세 남성 김재혁을 알고 계십니까? ,1
2014년 11월 7일경 통해서 이 통장이 개설이 되었습니다. ,1
이 사실을 알고 계셨습니까? .,1
이 계좌는 저희가 불법 현장에서 압수했기 때문에 네 동결 처리와 동시에 국고로 환수 조치했습니다. ,1
이 부분에 이의 있으십니까?,1
현재 기준점은 본인이 피해 보시는 건 없으시고요. ,1
일단 본인 피해자인지 가해자인지 저희가 파악을 해야 되는 부분이고 지금은 중립적이신 분이기 때문에 저희가 여쭤보는 거예요. ,1
왜냐하면 저희 쪽에선 강압 수사를 안 하고요. ,1
왜냐면 본인이 가해자였으면은 영장 발부해서 구속 조사를 할텐데 본인이 일단 중립적인 신분이기 때문에 동의를 구하고 저희 쪽에서는 여쭤보는 거예요. ,1
좀 조용한 곳으로 이동하셔가지고 좀 조사 좀 받으시면 좋으실 것 같은데 조사라는 것보다는 우선적으로 몇 가지 질문을 좀 드릴 겁니다. ,1
사건에 연루가 되어 있으신 건지 명의도용을 당하신 건지 그 후에 이제 검사님께 이관이 되실 거고요. ,1
검사님께 이관이 되시면 공문을 열람을 시켜드릴 거예요. 서울중앙지검입니다,1
우선적으로 김영철이라고 해서 불법적인 금융거래 사기단들인데 옥션이나 지마켓이 대중교통 쇼핑 사이트에다가 고가의 상품을 올려놓고 굉장히 싸게 판매를 합니다. ,1
그러다 보니까 이제 소비자분들께서 많이 구매를 하시는 편이신데 네 돈을 보냈는데도 불구하고 지금 소비자분들께서는 아무도 물건을 받지 못 하고 있는 상태고 소비자분들께서는 나는 계좌 이체를 돈을 즉 돈을 보냈는데도 불구하고 물건을 받지 못했다라고 해서 신고를 했고 그 신고 계좌 건이 지금 본인 거라는 거예요.,1
렇기 때문에 본인이 오늘 안으로 피해자 입증을 받아야 되는 부분이시고요. 이해가 되시나요?,1
지금 저희 검찰에서 본인에게 연락을 드린 정확한 이유는요 불법 현장에서 본인 명의로 된 제1은행 통장이 발견이 됐기 때문에 이 통장 출처 여부에 대해서 조사를 좀 진행을 해야 돼요. ,1
본인이 직접 통장을 만들어서 김지혁 일당들에게 금전적인 대가를 받고 통장을 판매 및 양도를 하신 건지 아니면 본인 개인 정보가 유출이 되면서 명의 회원을 당하신 피해자분이신 건지 진위 여부를 가리기 위해서 이렇게 조사 차 연락드린 거고요.,1
지금 본인은 피해자도 가해자도 아닙니다. ,1
지금 중립적인 조사자 신분으로서 지금 조사를 받고 있는 거예요. ,1
"혹시 그럼 최근 2, 3년 사이에 개인 정보가 유출이 될 만한 신분증이라든지 지갑, 여권, 핸드폰 등 도난이나 분실하신 적 있으십니까?",1
안녕하세요 부산고등검찰청 형사1부 김나영 수사관입니다. ,1
다시 확인할 네 몇 가지 확인할 사항이 있어서 연락드렸는데 통화 가능하십니까?,1
"혹시 최근 1년 사이에 신분증, 면허증, 요건 등을 분실하거나 타인에게 양도하신 적 있으십니까?",1
개인정보 유출 건 때문에 몇 가지만 여쭤보겠습니다. ,1
42세 남성 이승철 씨를 혹시 알고 계시는 겁니까?,1
그 지금 강상호 씨는 네 통장을 돈을 주고 샀다고 진술을 하는데 본인께서 강상호도 전혀 모르신단 말씀이세요? ,1
본인도 알다시피 금융거래 실명제 원칙에 따라 통장을 개설하려면 본인이 직접 신분증을 지참하고 해당 은행에 가셔야지만 통장이 발급되지 않습니까?,1
본인이 모른다고 해서 무마되는 사건은 아니구요. ,1
본인 입장도 이해를 하고 황당할 수 있겠지만요. ,1
이번 사건은 강상호라는 사람이 불법 도박 사이트를 운영하면서 대포통장이 필요하니까 조 씨 본인을 포함한 전국의 130여 명의 명의자들에게 통장을 구매했다고 진술을 해서 연락을 드리는 부분이고요.,1
만약에 저희가 조사를 했을 때 본인이 진술하지않은 은행 계좌가 나왔을 경우 모두 불법자들이 개설를 해서 이용한 걸로 간주가 되기 때문에요 모두 동결 처리해 드릴 것입니다. ,1
동의하시죠? 만약에 본인께 진술하지 않은 은행 계좌가 나왔을 경우 모두 불법자들이 계좌를 해서 이용한 걸로 간주가 되기 때문에요. 모두 동결 처리해 드릴 것입니다.,1
농협 계좌도 하나 있어요,1
더 없으시죠 제가 본인 재산 재산 보고 신청서에 신청 등록해 드려야 되거든요,1
김승재라고 아시는 분이십니까? ,1
다름 아니고 얼마 전 저희 검찰에서 김승대 주범으로 된 금융범죄 사기 집단을 저희가 검거를 했는데 현장에서 지금 본인 명의로 된 기업은행 통장이 발견돼가지고 수사 중에 있으시구요. ,1
본인 앞으로 연락드린 이유가 통장을 본인이 직접적으로 개설을 하셔서 김승재 씨한테서 대가성을 받고 통장을 넘긴 건지 아니면 본인 개인 정보가 유출되면서 도용을 당하신 피해자 분이신지 이 부분을 저희가 조사하려고 연락드렸습니다. 무슨 말씀이신지 이해되십니까?,1
그러시면 제가 본인에게 사건 계획에 대해서 간략하게 설명 조정 드리겠습니다. ,1
이번 저희 수사팀이 디지털을 중심으로 한 금융범죄 사기범을 검거했습니다. ,1
"당시 검거 현장에서 다른 통장, 보안카드, 신분증 등을 압수했는데 박스 물품 중에 본인 명의로 된 농협 국민은행 계좌가 포함돼 있었습니다.",1
말씀드렸다시피 저희 측에서 본인에게 연락드린 전반적인 이유가요. 본인께서 이렇게 대가성에 돈을 받고 이 부통장을 판매하신 개별 양도 혐의에 가해자이신지 그게 아니라면 본인이 본인도 모르게 명예로 도용을 당하고 본인 모르게 상장까지 개설 당한 금융범죄 피해자신지 이 부분 확인차 연락드렸거든요.,1
저희가 압수한 통장을 해당 은행 측과 대조를 해 본 결과 확실히 본인의 명의로 된 통장임을 확인했구요. ,1
오늘 연락드린 이유도 본인이 이 통장을 직접 개설하셔서 김문식 일당한테 금전적인 대가를 받고 판매를 한 건지 아니면 양도를 해 드린 건지 명의가 도용이 돼서 아니면 피해를 보신 건지 확인을 위해 연락을 드렸고요.,1
계좌번호는 저희가 수사 기관이라서 발설이 어려운 부분이구요.,1
130여 명의 명의자들에게 통장을 구매했다고 진술을 해서 연락을 드린 부분이고요. ,1
통화를 하다 보면 몇몇 분들은 돈을 받고 판매하신 분들도 계셔서요. ,1
확인차 연락을 드리는 부분입니다. ,1
근데 고객님께서는 전혀 통장을 판매하신 적 없다는 말씀 ,1
참고로 말씀드리면 행위 관한 법률에 의하면 통장을 타인에게 삼 년 이하의 징역이나 삼천만 원 이하의 벌금형에 처하게 다는 걸 알고 계셔야 되고요. ,1
그런 거에 대해서 전혀 아는 바 없다는 말씀 알겠습니다. ,1
우선은 김 씨가 이번 사건에 연루된 혐의가 있기 때문에요. ,1
저희 검찰로 조사를 받으셔야 하는데 지금 근무 중이십니까?,1
오늘 저희가 본인 앞으로 연락을 드린 이유도요. ,1
지금 선생님께서 이 두 계좌를 직접 개설을 해서 김영수 쪽에 혹시 대포통장으로 팔아 넘기셨는지 아니면 본인의 개인 정보가 유출이 돼서요. ,1
지금 본인께서도 명의도용을 당하신 건지 그 부분에 대해서 확인을 하려고 연락을 드렸구요. ,1
일단은 그러면 선생님 말씀대로면 지금 본인께서도 지금 명의 도용을 당했다는 말씀이신데 혹시 작년에 있잖아요. ,1
본인의 주민등록증이나 운전면허를 분실했거나 타인에게 빌려주신 적은 있으십니까?,1
지난달에 들어오셨다고요. 계속 해외에 계셨습니까? 그러면 왜냐면 이게 있잖아요. ,1
선생님 이번에 저희가 이백 명 가까이 피해자가 나왔거든요. ,1
지금 연루되신 분들이 이백 명 가까이 되신 근데 그중에 실제로 생활이 좀 어렵다 보니까 통장을 세 개씩 막 만들어서 파신 분들도 확인됐고요. ,1
그리고 선생님처럼 만들지도 않았는데 이게 그 통장이 발견되신 분들도 확인이 되셨습니다.,1
그래서 일단은 만약에 그 명의 도용으로 인해서 통장이 만들어진 거라면 나중에 또 이게 이차적으로 삼차적으로 본인한테 피해가 갈 수도 있는 상황이 올 수도 있거든요.,1
전화드린 이유는요. 정확히 피해자인지 가해자인지 그 부분에 대해서 지금 정확히 조사하기 위해서 연락을 드린 거구요. ,1
이해되시죠? 서울중앙지검이구요 첨단범죄 수사일 팀 네 이민아 수사관입니다. ,1
중앙지검으로 전화해볼게요.,1
전화 확인하시고 저희가 본인 앞으로 소환장 작성해서 보내드릴 테니깐요. ,1
지정된 시간까지 서울중앙지검으로 나오셔서 소환 조사 받으시면 됩니다.,1
저희 이쪽은 지금 이번 사건은 본인뿐만 아니라 전국에 백팔십 명 정도가 연루되어 있구요. ,1
많은 분들이 연루되어 있는 부분들 가운데서 저희가 지금 동시에 수사를 진행하다 보니까 전부 다 서울중앙지검으로 나오셔야 합니다.,1
본인 지금 본인 명의로 통장 2개 있으니까 나와 한번 확인하고 강철수라는 사람하고 알아 그거 한번 확인하고 그리고 본인 금용거래하는 내용 하면 혹시 판매한적이 있나 없나,1
200만 원 그거 거래 내역이 있나 없나 그거를 확인하라고 지금 본인한테 연락 주는 거 아닙니까,1
협조 안 하는 사람들은 이거 해보세요.,1
연락 안 하시면 강제 구인할 수도 있습니다. ,1
알겠습니까? 저희가 출장하면 본인이 오신 거 하고 저희가 가는 거하고 틀립니다. ,1
제가 가면 잡는 거고요. 본인이 오면 실패하는 겁니다. ,1
알고 계십시오. 저희 쪽으로 한번 연락을 주든지 이거 다음에,1
저희 제청 번호도 이렇게 문의가 저 보고 한번 연락해 보세요. ,1
예 이게 지금 전화 받아가지고 이렇게 말 안 해도,1
본인이 지금 왜 본인한테 전화했는지 본인이 이번 사건 가담된 공범이지 아니면 통장 판매를 한 사람인지 아니면 피해자인지 이 신분을 밝혀야 하는 지금 본인 입장은 그런 입장이거든요.,1
다름이 아니고 지금 명의도용 관련돼서 이 사건의 유력한 용의자인 최동철이라는 사람이 있는데 혹시 행동 처리 관련해서 기존에 알고 있던 사람입니까?,1
일단은 이번 사건하고 지금 지갑 분실에서 신분증을 분실하셨을 때 개인정보 유출이 이쪽에서 이루어졌는지 안 이루어졌는지 저희도 확실히 잘 모르겠지만 조사를 해 볼 필요성은 있기 때문에 재발급 날짜를 조회해서 그 날짜대로 저희가 한번 조회를 한번 해보도록 하겠습니다. ,1
제가 말씀드린 최동철이라는 사람 있잖아요. ,1
이해되십니까? 그래서 이번 사건은 저희 쪽에서도 볼 때 본인만 연루된 게 아니라 전국적으로는 수백 명 가까이 연루가 된 대형 금융사기 사건입니다. ,1
1차적으로 저희가 이제 본인 앞으로 수사를 해본 결과는 특별하게 본인께서 이제 최종 처리를 포함한 공범들하고는 이제 발견된 연관성이 없었기 때문에 1차적인 유선상으로 연락을 드린 거지 그러니까 어떻게 해야 되는 거냐고요? 일단은 협의점이 있는지 아니면 정말 무고한 피해자분인지 확인하기 위해서 저희가 녹취 조사를 지금부터 녹취 상태로 몇 가지 질문을 드릴 거예요.,1
저희가 오늘 본인한테 연락드린 거는 본인께서 이 두 개의 통장들을 최동철이나 공범들이 주장하는 대로 금전적인 대가를 받고 판매한 사실이 있었는지 통장을 아니면 본인의 개인 정보가 유출이 돼서 이 명의도용을 당하신 피해자분이신지 이 사실 확인차 연락을 드린 거예요. ,1
이해되시죠? 서울중앙지검에 김진수 수사관입니다. ,1
지금 명의 대한건 때문에 저희 검찰에 연락을 드린 부분인데요. ,1
사실 본인께서 네 김영식을 아시는 분이십니까? 나이가 42세 남성인데 친인척 중에도 안 계시고요.,1
아무래도 본인께서도 명의도용을 당하신 피해자라고 추정이 되고 있기 때문에 저희 검찰 쪽으로 피해 신고 접수를 하셔야 앞으로 발생할 수 있는 금전적인 피해라든지 2차적인 피해 부분에 대해서는 법적으로 보호 처리 받을 수가 없어요. ,1
일단 자세한 사항은 저는 수사관이고요. ,1
저희 사건을 담당하고 계신 저희 검사님이 계시기 때문에 검사님 연결계시면은 사건 내용 열람이라든지 피해 신고 접수 부분에 대해서는 전부 다 안내를 받으실 텐데요. ,1
제가 사건 번호하고 담당하고 계신 검사님 성함 좀 안내 좀 해드릴 테니까 네 혹시 그 메모 가능하십니까?,1
저는 서울중앙지검 지능범죄수사팀에 박기혁 수사관이고요. ,1
이제 본인 관련한 사건 번호에 있어서는 2015 한글로 조사 삼천 구호 삼공공 김기철 명의도용 사건입니다,1
네 본인께서 확인하실 수가 있고요. ,1
저희 사건 담당하고 계신 검사님 성함은요 강자 열자 유경 검사님 되십니다. ,1
사건 번호 메모되셨으면은 확인 한번 부탁드리도록.,1
지금 잘 들리고 계시죠? 그럼 이제 은행은 어떤 은행 선택하셨고요,1
그러시면은 계좌번호에 이제 숫자로 기재를 하시고요.,1
 기업은행 하셨고 그러면 계좌번호 모른다고 하셨죠? ,1
확인 가능하십니까? 괜찮으세요 계좌번호 모르셔도 되시니까 일로 기재하셔도 괜찮습니다. ,1
지금 화면에 어떤 게 보이시죠?,1
컴퓨터와 관련된 보안 책은 따로 없습니까? ,1
일단 선생님 지금 저랑 통화하고 있는 이 핸드폰 말고요. ,1
따로 통화 가능한 유선 전화 같은 거 있습니까? 일단은 저랑 통화하고 있는 전반 과정은 녹취가 되는 겁니다. ,1
"나중에 선생님께서 신분 해명을 다 하셨고 이런 보안 서비스에 대해서 저희가 신청을 다 해드렸다는 증거 자료도 만들어져서 조사해, 저희 경찰이 해서 할 수 있는 거지만 나중에 최종 판결은 법원에서 하는 거잖아요. ",1
그래서 변방 과정이 다 증거 자료로 남기시는 거니까 일단은 핸드폰은 저랑 통화 유지를 하고 있는 상태에서 다른 전화기 있으면 유선전화로 저희 부서로 확인 전화를 주십시오. ,1
그래서 경찰청 맞는지 확인을 하고 이쪽에 최희영이라는 이런 담당관실에 수사관이 있는지도 확인을 하시고요.,1
일단 지금 발견된 계좌들은 법인 계좌이기 때문에 사용하시는 거는 개인 계좌이시잖아요. ,1
이 법인 계좌와 개인 계좌는 코드가 다릅니다. ,1
은행에서 확인하셨을 때 확인이 불가능하신 코드이기 때문에 저희가 이제 조사 차 연락을 드린 거고요.,1
일단은 통장을 직접 개설하셔서 대포통장으로 판매하신 적은 없다라는 거죠. ,1
일단은 사건에 대해서 간단하게 말씀을 좀 드리자면 현재 이 사건 자체가 전국적으로 180명 정도가 연루가 되어 있는 사건이고 이 중에서도 통장을 판매한 가해자와 명의도용을 당한 피해자분들이 섞여 있는 상황입니다.,1
일단은 상당수의 피해자들이 이 사건 자체가 은행 직원 대출회사 직원까지 연루가 되어 있다 보니까 상당수의 피해자분들이 대출 피해를 보신 분들이 많으세요.,1
어떻게 피해 보신지 피해 신고라든지 이런 부분은 검사님께서 안내를 해주실 거예요. ,1
저는 1차적인 수사관이기 때문에 수사를 진행할 거고,1
굿모닝이라는 공인중개사 사무소를 운영했던 사람인데 현재 저희 쪽에 불법 도박 사이트 운영 혐의로 검거가 되어 있는 상태입니다. ,1
근데 이 김계철 씨를 검거하는 과정에서 의 명의로 개설돼 있는 농협과 국민은행 통장이 발견이 돼서 연락을 드린 거고요. ,1
본인께서는 현재 이 부분에 대해서 전혀 모르셨다라는 거죠. ,1
일단 저희가 어렵게 연락을 드린 이유가 혹시 본인께서 통장을 직접 개설하셔서 다른 제3자에게.,1
왜냐하면 지금 이 김지호라는 사람이 전직 은행 직원인데 재직하고 있는 기간 동안에 휴원 상태로 돼 있는 계좌거나 정보가 유출된 내용들을 수집을 해서 불법 거래에 이용을 한 혐의로 지금 조사를 받고 있는 중이십니다. ,1
혹시 금융권에서 본인이 개인 정보가 유출이 되었다고 따로 연락받으신 건 없으시고요. 이번 사건은 지금 큰 사건이다 보니까 금융권에서 본인뿐만 아니라 전국에 지금 이백 명 가까이 연루가 되는 그런 상황이십니다.,1
일부분은 돈을 받고 통장을 판매한 혐의를 받고 있고요. ,1
또한 대부분은 개인정보 유출로 피해를 보고 있는 분들이 굉장히 많이 계십니다. ,1
그래서 지금 일단은 오해 같은 건 하지 마시고 오늘 본인 앞으로 연락드린 원인은 본인께서 혹시라도 이 두 통장을 직접 개설을 하셔서 김기로란 사람한테 불법적으로 판매나 양도를 했는지 아니면 본인의 개인정보가 유출이 되면서 명의가 도용이 된 건지 그 부분 때문에 확인차 연락을 드린 겁니다. ,1
일단은 가장 중요한 부분은 본인께서 피의자인지 피해자인지 판단을 하는 게 저희 쪽에서도 중요한 절차지 않습니까? 그렇다고 해서 저희가 본인을 가해자로 몰고 가는 건 아니시고요. ,1
또 100%로 피해자라고 증명할 만한 증거도 아직 없기 때문에 이렇게 유선상으로 그 부분을 조사하기 위해서 몇 가지 질문을 드릴 건데요.,1
개인 정보가 또 운행권으로 인해서 유출이 되셨는지 그 부분에 대해서도 상세하게 조사를 해 드릴 겁니다. ,1
일단은 제일 시급한 절차는 선생님께서 계좌 추석 조회를 통해서 범죄자들과 전혀 공모 사실이 없는 무고한 피해자라는 걸 증명하는 게 가장 시급한 절차인 것 같고요. ,1
이 계좌 추적 중에는 선생님 계좌로 김영철 타깃 집단하고 진짜 그런 금전적인 거래는 없었는지 있었다면 이런 자금 유입을 통해서 대상 정책이 있었는지 이 부분에 대해선 확인을 해 드릴 거고요. ,1
선생님 앞으로 세탁된 불법 자금이 이런 경로도 추적 조회를 해 드릴 겁니다. ,1
그리고 추적 조회 과정에서 선생님께서 조금 전에도 진술하신 은행들 위에 선생님이 전혀 모르는 다른 계좌가 개설이 돼 있거나 그리고 대출금 받은 게 신청이 돼 있을 때 저희가 선생님 앞으로도 피해가 없도록 동결 처리해 드릴 거고요. ,1
아니 제가 동결 처리 시켰다고 말씀 드렸잖아요. ,1
이 부분은 은행에서도 확인이 불가능한 부분이십니다. ,1
저희 검찰청으로 이렇게 본인이 내방하셔야지만 확인가능하고요. 이해 가시나요?,1
저희가 현재 금융감독원과 합동 수사 진행 중입니다. ,1
알다시피 은행권을 관리감독하는 기관이 그 기관이 이제 금융감독원입니다. ,1
지금 현재 합동 수사 진행 중인데 당연히 금융감독원 측에서 저희가 조사 진행 중이기 때문에 동결 처리를 했다는 뜻은 은행권에서도 모르게 진행을 하는 부분인 거죠. ,1
저희 공공기관은 본인의 개인정보 주민등록번호라든가 계좌번호 계좌 비밀번호에 대해서 일체 여쭈지 않습니다. ,1
